Datos que encuentra el metodo de Rungecuta(variable ind.	 variable dep.	 numero de thread)
0.781880	 2.817047 	 numero de thread:0
0.781942	 2.817371 	 numero de thread:0
0.782005	 2.817694 	 numero de thread:0
0.782068	 2.818017 	 numero de thread:0
0.782131	 2.818340 	 numero de thread:0
0.782194	 2.818664 	 numero de thread:0
0.782257	 2.818987 	 numero de thread:0
0.782319	 2.819311 	 numero de thread:0
0.782382	 2.819634 	 numero de thread:0
0.782445	 2.819958 	 numero de thread:0
0.782508	 2.820281 	 numero de thread:0
0.782571	 2.820605 	 numero de thread:0
0.782634	 2.820929 	 numero de thread:0
0.782696	 2.821253 	 numero de thread:0
0.782759	 2.821577 	 numero de thread:0
0.782822	 2.821901 	 numero de thread:0
0.782885	 2.822225 	 numero de thread:0
0.782948	 2.822549 	 numero de thread:0
0.783011	 2.822874 	 numero de thread:0
0.783073	 2.823198 	 numero de thread:0
0.783136	 2.823522 	 numero de thread:0
0.783199	 2.823847 	 numero de thread:0
0.783262	 2.824171 	 numero de thread:0
0.783325	 2.824496 	 numero de thread:0
0.783388	 2.824820 	 numero de thread:0
0.783450	 2.825145 	 numero de thread:0
0.783513	 2.825470 	 numero de thread:0
0.783576	 2.825795 	 numero de thread:0
0.783639	 2.826120 	 numero de thread:0
0.783702	 2.826445 	 numero de thread:0
0.783765	 2.826770 	 numero de thread:0
0.783827	 2.827095 	 numero de thread:0
0.783890	 2.827420 	 numero de thread:0
0.783953	 2.827745 	 numero de thread:0
0.784016	 2.828071 	 numero de thread:0
0.784079	 2.828396 	 numero de thread:0
0.784142	 2.828721 	 numero de thread:0
0.784204	 2.829047 	 numero de thread:0
0.784267	 2.829373 	 numero de thread:0
0.784330	 2.829698 	 numero de thread:0
0.784393	 2.830024 	 numero de thread:0
0.784456	 2.830350 	 numero de thread:0
0.784519	 2.830676 	 numero de thread:0
0.784581	 2.831002 	 numero de thread:0
0.784644	 2.831328 	 numero de thread:0
0.784707	 2.831654 	 numero de thread:0
0.784770	 2.831980 	 numero de thread:0
0.784833	 2.832306 	 numero de thread:0
0.784896	 2.832632 	 numero de thread:0
0.784958	 2.832959 	 numero de thread:0
0.785021	 2.833285 	 numero de thread:0
0.785084	 2.833611 	 numero de thread:0
0.785147	 2.833938 	 numero de thread:0
0.785210	 2.834265 	 numero de thread:0
0.785272	 2.834591 	 numero de thread:0
0.785335	 2.834918 	 numero de thread:0
0.785398	 2.835245 	 numero de thread:0
0.785461	 2.835572 	 numero de thread:0
0.785524	 2.835899 	 numero de thread:0
0.785587	 2.836226 	 numero de thread:0
0.785649	 2.836553 	 numero de thread:0
0.785712	 2.836880 	 numero de thread:0
0.785775	 2.837207 	 numero de thread:0
0.785838	 2.837534 	 numero de thread:0
0.785901	 2.837862 	 numero de thread:0
0.785964	 2.838189 	 numero de thread:0
0.786026	 2.838517 	 numero de thread:0
0.786089	 2.838844 	 numero de thread:0
0.786152	 2.839172 	 numero de thread:0
0.786215	 2.839499 	 numero de thread:0
0.786278	 2.839827 	 numero de thread:0
0.786341	 2.840155 	 numero de thread:0
0.786403	 2.840483 	 numero de thread:0
0.786466	 2.840811 	 numero de thread:0
0.786529	 2.841139 	 numero de thread:0
0.786592	 2.841467 	 numero de thread:0
0.786655	 2.841795 	 numero de thread:0
0.786718	 2.842124 	 numero de thread:0
0.786780	 2.842452 	 numero de thread:0
0.786843	 2.842780 	 numero de thread:0
0.786906	 2.843109 	 numero de thread:0
0.786969	 2.843437 	 numero de thread:0
0.787032	 2.843766 	 numero de thread:0
0.787095	 2.844094 	 numero de thread:0
0.787157	 2.844423 	 numero de thread:0
0.787220	 2.844752 	 numero de thread:0
0.787283	 2.845081 	 numero de thread:0
0.787346	 2.845410 	 numero de thread:0
0.787409	 2.845739 	 numero de thread:0
0.787472	 2.846068 	 numero de thread:0
0.787534	 2.846397 	 numero de thread:0
0.787597	 2.846726 	 numero de thread:0
0.787660	 2.847055 	 numero de thread:0
0.787723	 2.847385 	 numero de thread:0
0.787786	 2.847714 	 numero de thread:0
0.787849	 2.848044 	 numero de thread:0
0.787911	 2.848373 	 numero de thread:0
0.787974	 2.848703 	 numero de thread:0
0.788037	 2.849032 	 numero de thread:0
0.788100	 2.849362 	 numero de thread:0
0.788163	 2.849692 	 numero de thread:0
0.788226	 2.850022 	 numero de thread:0
0.788288	 2.850352 	 numero de thread:0
0.788351	 2.850682 	 numero de thread:0
0.788414	 2.851012 	 numero de thread:0
0.788477	 2.851342 	 numero de thread:0
0.788540	 2.851672 	 numero de thread:0
0.788603	 2.852003 	 numero de thread:0
0.788665	 2.852333 	 numero de thread:0
0.788728	 2.852664 	 numero de thread:0
0.788791	 2.852994 	 numero de thread:0
0.788854	 2.853325 	 numero de thread:0
0.788917	 2.853655 	 numero de thread:0
0.788980	 2.853986 	 numero de thread:0
0.789042	 2.854317 	 numero de thread:0
0.789105	 2.854648 	 numero de thread:0
0.789168	 2.854979 	 numero de thread:0
0.789231	 2.855310 	 numero de thread:0
0.789294	 2.855641 	 numero de thread:0
0.789357	 2.855972 	 numero de thread:0
0.789419	 2.856303 	 numero de thread:0
0.789482	 2.856634 	 numero de thread:0
0.789545	 2.856966 	 numero de thread:0
0.789608	 2.857297 	 numero de thread:0
0.789671	 2.857629 	 numero de thread:0
0.789734	 2.857960 	 numero de thread:0
0.789796	 2.858292 	 numero de thread:0
0.789859	 2.858624 	 numero de thread:0
0.789922	 2.858955 	 numero de thread:0
0.789985	 2.859287 	 numero de thread:0
0.790048	 2.859619 	 numero de thread:0
0.790111	 2.859951 	 numero de thread:0
0.790173	 2.860283 	 numero de thread:0
0.790236	 2.860615 	 numero de thread:0
0.790299	 2.860948 	 numero de thread:0
0.790362	 2.861280 	 numero de thread:0
0.790425	 2.861612 	 numero de thread:0
0.790488	 2.861945 	 numero de thread:0
0.790550	 2.862277 	 numero de thread:0
0.790613	 2.862610 	 numero de thread:0
0.790676	 2.862942 	 numero de thread:0
0.790739	 2.863275 	 numero de thread:0
0.790802	 2.863608 	 numero de thread:0
0.790865	 2.863940 	 numero de thread:0
0.790927	 2.864273 	 numero de thread:0
0.790990	 2.864606 	 numero de thread:0
0.791053	 2.864939 	 numero de thread:0
0.791116	 2.865272 	 numero de thread:0
0.791179	 2.865606 	 numero de thread:0
0.791242	 2.865939 	 numero de thread:0
0.791304	 2.866272 	 numero de thread:0
0.791367	 2.866606 	 numero de thread:0
0.791430	 2.866939 	 numero de thread:0
0.791493	 2.867273 	 numero de thread:0
0.791556	 2.867606 	 numero de thread:0
0.791619	 2.867940 	 numero de thread:0
0.791681	 2.868274 	 numero de thread:0
0.791744	 2.868607 	 numero de thread:0
0.791807	 2.868941 	 numero de thread:0
0.791870	 2.869275 	 numero de thread:0
0.791933	 2.869609 	 numero de thread:0
0.791996	 2.869943 	 numero de thread:0
0.792058	 2.870277 	 numero de thread:0
0.792121	 2.870612 	 numero de thread:0
0.792184	 2.870946 	 numero de thread:0
0.792247	 2.871280 	 numero de thread:0
0.792310	 2.871615 	 numero de thread:0
0.792372	 2.871949 	 numero de thread:0
0.792435	 2.872284 	 numero de thread:0
0.792498	 2.872619 	 numero de thread:0
0.792561	 2.872953 	 numero de thread:0
0.792624	 2.873288 	 numero de thread:0
0.792687	 2.873623 	 numero de thread:0
0.792749	 2.873958 	 numero de thread:0
0.792812	 2.874293 	 numero de thread:0
0.792875	 2.874628 	 numero de thread:0
0.792938	 2.874963 	 numero de thread:0
0.793001	 2.875299 	 numero de thread:0
0.793064	 2.875634 	 numero de thread:0
0.793126	 2.875969 	 numero de thread:0
0.793189	 2.876305 	 numero de thread:0
0.793252	 2.876640 	 numero de thread:0
0.793315	 2.876976 	 numero de thread:0
0.793378	 2.877311 	 numero de thread:0
0.793441	 2.877647 	 numero de thread:0
0.793503	 2.877983 	 numero de thread:0
0.793566	 2.878319 	 numero de thread:0
0.793629	 2.878655 	 numero de thread:0
0.793692	 2.878991 	 numero de thread:0
0.793755	 2.879327 	 numero de thread:0
0.793818	 2.879663 	 numero de thread:0
0.793880	 2.879999 	 numero de thread:0
0.793943	 2.880336 	 numero de thread:0
0.794006	 2.880672 	 numero de thread:0
0.794069	 2.881008 	 numero de thread:0
0.794132	 2.881345 	 numero de thread:0
0.794195	 2.881682 	 numero de thread:0
0.794257	 2.882018 	 numero de thread:0
0.794320	 2.882355 	 numero de thread:0
0.794383	 2.882692 	 numero de thread:0
0.794446	 2.883029 	 numero de thread:0
0.794509	 2.883366 	 numero de thread:0
0.794572	 2.883703 	 numero de thread:0
0.794634	 2.884040 	 numero de thread:0
0.794697	 2.884377 	 numero de thread:0
0.794760	 2.884714 	 numero de thread:0
0.794823	 2.885051 	 numero de thread:0
0.794886	 2.885389 	 numero de thread:0
0.794949	 2.885726 	 numero de thread:0
0.795011	 2.886064 	 numero de thread:0
0.795074	 2.886401 	 numero de thread:0
0.795137	 2.886739 	 numero de thread:0
0.795200	 2.887077 	 numero de thread:0
0.795263	 2.887415 	 numero de thread:0
0.795326	 2.887752 	 numero de thread:0
0.795388	 2.888090 	 numero de thread:0
0.795451	 2.888428 	 numero de thread:0
0.795514	 2.888767 	 numero de thread:0
0.795577	 2.889105 	 numero de thread:0
0.795640	 2.889443 	 numero de thread:0
0.795703	 2.889781 	 numero de thread:0
0.795765	 2.890120 	 numero de thread:0
0.795828	 2.890458 	 numero de thread:0
0.795891	 2.890797 	 numero de thread:0
0.795954	 2.891135 	 numero de thread:0
0.796017	 2.891474 	 numero de thread:0
0.796080	 2.891813 	 numero de thread:0
0.796142	 2.892152 	 numero de thread:0
0.796205	 2.892491 	 numero de thread:0
0.796268	 2.892830 	 numero de thread:0
0.796331	 2.893169 	 numero de thread:0
0.796394	 2.893508 	 numero de thread:0
0.796457	 2.893847 	 numero de thread:0
0.796519	 2.894186 	 numero de thread:0
0.796582	 2.894525 	 numero de thread:0
0.796645	 2.894865 	 numero de thread:0
0.796708	 2.895204 	 numero de thread:0
0.796771	 2.895544 	 numero de thread:0
0.796834	 2.895884 	 numero de thread:0
0.796896	 2.896223 	 numero de thread:0
0.796959	 2.896563 	 numero de thread:0
0.797022	 2.896903 	 numero de thread:0
0.797085	 2.897243 	 numero de thread:0
0.797148	 2.897583 	 numero de thread:0
0.797211	 2.897923 	 numero de thread:0
0.797273	 2.898263 	 numero de thread:0
0.797336	 2.898603 	 numero de thread:0
0.797399	 2.898944 	 numero de thread:0
0.797462	 2.899284 	 numero de thread:0
0.797525	 2.899624 	 numero de thread:0
0.797588	 2.899965 	 numero de thread:0
0.797650	 2.900305 	 numero de thread:0
0.797713	 2.900646 	 numero de thread:0
0.797776	 2.900987 	 numero de thread:0
0.797839	 2.901328 	 numero de thread:0
0.797902	 2.901669 	 numero de thread:0
0.797965	 2.902010 	 numero de thread:0
0.798027	 2.902351 	 numero de thread:0
0.798090	 2.902692 	 numero de thread:0
0.798153	 2.903033 	 numero de thread:0
0.798216	 2.903374 	 numero de thread:0
0.798279	 2.903715 	 numero de thread:0
0.798342	 2.904057 	 numero de thread:0
0.798404	 2.904398 	 numero de thread:0
0.798467	 2.904740 	 numero de thread:0
0.798530	 2.905081 	 numero de thread:0
0.798593	 2.905423 	 numero de thread:0
0.798656	 2.905765 	 numero de thread:0
0.798719	 2.906107 	 numero de thread:0
0.798781	 2.906449 	 numero de thread:0
0.798844	 2.906791 	 numero de thread:0
0.798907	 2.907133 	 numero de thread:0
0.798970	 2.907475 	 numero de thread:0
0.799033	 2.907817 	 numero de thread:0
0.799096	 2.908159 	 numero de thread:0
0.799158	 2.908502 	 numero de thread:0
0.799221	 2.908844 	 numero de thread:0
0.799284	 2.909187 	 numero de thread:0
0.799347	 2.909529 	 numero de thread:0
0.799410	 2.909872 	 numero de thread:0
0.799472	 2.910214 	 numero de thread:0
0.799535	 2.910557 	 numero de thread:0
0.799598	 2.910900 	 numero de thread:0
0.799661	 2.911243 	 numero de thread:0
0.799724	 2.911586 	 numero de thread:0
0.799787	 2.911929 	 numero de thread:0
0.799849	 2.912272 	 numero de thread:0
0.799912	 2.912616 	 numero de thread:0
0.799975	 2.912959 	 numero de thread:0
0.800038	 2.913302 	 numero de thread:0
0.800101	 2.913646 	 numero de thread:0
0.800164	 2.913989 	 numero de thread:0
0.800226	 2.914333 	 numero de thread:0
0.800289	 2.914677 	 numero de thread:0
0.800352	 2.915020 	 numero de thread:0
0.800415	 2.915364 	 numero de thread:0
0.800478	 2.915708 	 numero de thread:0
0.800541	 2.916052 	 numero de thread:0
0.800603	 2.916396 	 numero de thread:0
0.800666	 2.916740 	 numero de thread:0
0.800729	 2.917085 	 numero de thread:0
0.800792	 2.917429 	 numero de thread:0
0.800855	 2.917773 	 numero de thread:0
0.800918	 2.918118 	 numero de thread:0
0.800980	 2.918462 	 numero de thread:0
0.801043	 2.918807 	 numero de thread:0
0.801106	 2.919151 	 numero de thread:0
0.801169	 2.919496 	 numero de thread:0
0.801232	 2.919841 	 numero de thread:0
0.801295	 2.920186 	 numero de thread:0
0.801357	 2.920531 	 numero de thread:0
0.801420	 2.920876 	 numero de thread:0
0.801483	 2.921221 	 numero de thread:0
0.801546	 2.921566 	 numero de thread:0
0.801609	 2.921912 	 numero de thread:0
0.801672	 2.922257 	 numero de thread:0
0.801734	 2.922602 	 numero de thread:0
0.801797	 2.922948 	 numero de thread:0
0.801860	 2.923293 	 numero de thread:0
0.801923	 2.923639 	 numero de thread:0
0.801986	 2.923985 	 numero de thread:0
0.802049	 2.924330 	 numero de thread:0
0.802111	 2.924676 	 numero de thread:0
0.802174	 2.925022 	 numero de thread:0
0.802237	 2.925368 	 numero de thread:0
0.802300	 2.925714 	 numero de thread:0
0.802363	 2.926061 	 numero de thread:0
0.802426	 2.926407 	 numero de thread:0
0.802488	 2.926753 	 numero de thread:0
0.802551	 2.927100 	 numero de thread:0
0.802614	 2.927446 	 numero de thread:0
0.802677	 2.927793 	 numero de thread:0
0.802740	 2.928139 	 numero de thread:0
0.802803	 2.928486 	 numero de thread:0
0.802865	 2.928833 	 numero de thread:0
0.802928	 2.929180 	 numero de thread:0
0.802991	 2.929526 	 numero de thread:0
0.803054	 2.929873 	 numero de thread:0
0.803117	 2.930221 	 numero de thread:0
0.803180	 2.930568 	 numero de thread:0
0.803242	 2.930915 	 numero de thread:0
0.803305	 2.931262 	 numero de thread:0
0.803368	 2.931610 	 numero de thread:0
0.803431	 2.931957 	 numero de thread:0
0.803494	 2.932305 	 numero de thread:0
0.803557	 2.932652 	 numero de thread:0
0.803619	 2.933000 	 numero de thread:0
0.803682	 2.933348 	 numero de thread:0
0.803745	 2.933696 	 numero de thread:0
0.803808	 2.934043 	 numero de thread:0
0.803871	 2.934391 	 numero de thread:0
0.803934	 2.934740 	 numero de thread:0
0.803996	 2.935088 	 numero de thread:0
0.804059	 2.935436 	 numero de thread:0
0.804122	 2.935784 	 numero de thread:0
0.804185	 2.936133 	 numero de thread:0
0.804248	 2.936481 	 numero de thread:0
0.804311	 2.936830 	 numero de thread:0
0.804373	 2.937178 	 numero de thread:0
0.804436	 2.937527 	 numero de thread:0
0.804499	 2.937876 	 numero de thread:0
0.804562	 2.938224 	 numero de thread:0
0.804625	 2.938573 	 numero de thread:0
0.804688	 2.938922 	 numero de thread:0
0.804750	 2.939271 	 numero de thread:0
0.804813	 2.939621 	 numero de thread:0
0.804876	 2.939970 	 numero de thread:0
0.804939	 2.940319 	 numero de thread:0
0.805002	 2.940668 	 numero de thread:0
0.805065	 2.941018 	 numero de thread:0
0.805127	 2.941367 	 numero de thread:0
0.805190	 2.941717 	 numero de thread:0
0.805253	 2.942067 	 numero de thread:0
0.805316	 2.942416 	 numero de thread:0
0.805379	 2.942766 	 numero de thread:0
0.805442	 2.943116 	 numero de thread:0
0.805504	 2.943466 	 numero de thread:0
0.805567	 2.943816 	 numero de thread:0
0.805630	 2.944166 	 numero de thread:0
0.805693	 2.944517 	 numero de thread:0
0.805756	 2.944867 	 numero de thread:0
0.805819	 2.945217 	 numero de thread:0
0.805881	 2.945568 	 numero de thread:0
0.805944	 2.945918 	 numero de thread:0
0.806007	 2.946269 	 numero de thread:0
0.806070	 2.946620 	 numero de thread:0
0.806133	 2.946970 	 numero de thread:0
0.806196	 2.947321 	 numero de thread:0
0.806258	 2.947672 	 numero de thread:0
0.806321	 2.948023 	 numero de thread:0
0.806384	 2.948374 	 numero de thread:0
0.806447	 2.948725 	 numero de thread:0
0.806510	 2.949077 	 numero de thread:0
0.806572	 2.949428 	 numero de thread:0
0.806635	 2.949779 	 numero de thread:0
0.806698	 2.950131 	 numero de thread:0
0.806761	 2.950482 	 numero de thread:0
0.806824	 2.950834 	 numero de thread:0
0.806887	 2.951186 	 numero de thread:0
0.806949	 2.951537 	 numero de thread:0
0.807012	 2.951889 	 numero de thread:0
0.807075	 2.952241 	 numero de thread:0
0.807138	 2.952593 	 numero de thread:0
0.807201	 2.952945 	 numero de thread:0
0.807264	 2.953297 	 numero de thread:0
0.807326	 2.953650 	 numero de thread:0
0.807389	 2.954002 	 numero de thread:0
0.807452	 2.954354 	 numero de thread:0
0.807515	 2.954707 	 numero de thread:0
0.807578	 2.955059 	 numero de thread:0
0.807641	 2.955412 	 numero de thread:0
0.807703	 2.955765 	 numero de thread:0
0.807766	 2.956117 	 numero de thread:0
0.807829	 2.956470 	 numero de thread:0
0.807892	 2.956823 	 numero de thread:0
0.807955	 2.957176 	 numero de thread:0
0.808018	 2.957529 	 numero de thread:0
0.808080	 2.957883 	 numero de thread:0
0.808143	 2.958236 	 numero de thread:0
0.808206	 2.958589 	 numero de thread:0
0.808269	 2.958943 	 numero de thread:0
0.808332	 2.959296 	 numero de thread:0
0.808395	 2.959650 	 numero de thread:0
0.808457	 2.960003 	 numero de thread:0
0.808520	 2.960357 	 numero de thread:0
0.808583	 2.960711 	 numero de thread:0
0.808646	 2.961065 	 numero de thread:0
0.808709	 2.961419 	 numero de thread:0
0.808772	 2.961773 	 numero de thread:0
0.808834	 2.962127 	 numero de thread:0
0.808897	 2.962481 	 numero de thread:0
0.808960	 2.962835 	 numero de thread:0
0.809023	 2.963190 	 numero de thread:0
0.809086	 2.963544 	 numero de thread:0
0.809149	 2.963899 	 numero de thread:0
0.809211	 2.964253 	 numero de thread:0
0.809274	 2.964608 	 numero de thread:0
0.809337	 2.964963 	 numero de thread:0
0.809400	 2.965318 	 numero de thread:0
0.809463	 2.965672 	 numero de thread:0
0.809526	 2.966027 	 numero de thread:0
0.809588	 2.966383 	 numero de thread:0
0.809651	 2.966738 	 numero de thread:0
0.809714	 2.967093 	 numero de thread:0
0.809777	 2.967448 	 numero de thread:0
0.809840	 2.967804 	 numero de thread:0
0.809903	 2.968159 	 numero de thread:0
0.809965	 2.968515 	 numero de thread:0
0.810028	 2.968870 	 numero de thread:0
0.810091	 2.969226 	 numero de thread:0
0.810154	 2.969582 	 numero de thread:0
0.810217	 2.969938 	 numero de thread:0
0.810280	 2.970294 	 numero de thread:0
0.810342	 2.970650 	 numero de thread:0
0.810405	 2.971006 	 numero de thread:0
0.810468	 2.971362 	 numero de thread:0
0.810531	 2.971718 	 numero de thread:0
0.810594	 2.972074 	 numero de thread:0
0.810657	 2.972431 	 numero de thread:0
0.810719	 2.972787 	 numero de thread:0
0.810782	 2.973144 	 numero de thread:0
0.810845	 2.973501 	 numero de thread:0
0.810908	 2.973857 	 numero de thread:0
0.810971	 2.974214 	 numero de thread:0
0.811034	 2.974571 	 numero de thread:0
0.811096	 2.974928 	 numero de thread:0
0.811159	 2.975285 	 numero de thread:0
0.811222	 2.975642 	 numero de thread:0
0.811285	 2.975999 	 numero de thread:0
0.811348	 2.976357 	 numero de thread:0
0.811411	 2.976714 	 numero de thread:0
0.811473	 2.977072 	 numero de thread:0
0.811536	 2.977429 	 numero de thread:0
0.811599	 2.977787 	 numero de thread:0
0.811662	 2.978145 	 numero de thread:0
0.811725	 2.978502 	 numero de thread:0
0.811788	 2.978860 	 numero de thread:0
0.811850	 2.979218 	 numero de thread:0
0.811913	 2.979576 	 numero de thread:0
0.811976	 2.979934 	 numero de thread:0
0.812039	 2.980292 	 numero de thread:0
0.812102	 2.980651 	 numero de thread:0
0.812165	 2.981009 	 numero de thread:0
0.812227	 2.981367 	 numero de thread:0
0.812290	 2.981726 	 numero de thread:0
0.812353	 2.982085 	 numero de thread:0
0.812416	 2.982443 	 numero de thread:0
0.812479	 2.982802 	 numero de thread:0
0.812542	 2.983161 	 numero de thread:0
0.812604	 2.983520 	 numero de thread:0
0.812667	 2.983879 	 numero de thread:0
0.812730	 2.984238 	 numero de thread:0
0.812793	 2.984597 	 numero de thread:0
0.812856	 2.984956 	 numero de thread:0
0.812919	 2.985315 	 numero de thread:0
0.812981	 2.985675 	 numero de thread:0
0.813044	 2.986034 	 numero de thread:0
0.813107	 2.986394 	 numero de thread:0
0.813170	 2.986754 	 numero de thread:0
0.813233	 2.987113 	 numero de thread:0
0.813296	 2.987473 	 numero de thread:0
0.813358	 2.987833 	 numero de thread:0
0.813421	 2.988193 	 numero de thread:0
0.813484	 2.988553 	 numero de thread:0
0.813547	 2.988913 	 numero de thread:0
0.813610	 2.989273 	 numero de thread:0
0.813672	 2.989634 	 numero de thread:0
0.813735	 2.989994 	 numero de thread:0
0.813798	 2.990354 	 numero de thread:0
0.813861	 2.990715 	 numero de thread:0
0.813924	 2.991076 	 numero de thread:0
0.813987	 2.991436 	 numero de thread:0
0.814049	 2.991797 	 numero de thread:0
0.814112	 2.992158 	 numero de thread:0
0.814175	 2.992519 	 numero de thread:0
0.814238	 2.992880 	 numero de thread:0
0.814301	 2.993241 	 numero de thread:0
0.814364	 2.993602 	 numero de thread:0
0.814426	 2.993963 	 numero de thread:0
0.814489	 2.994325 	 numero de thread:0
0.814552	 2.994686 	 numero de thread:0
0.814615	 2.995048 	 numero de thread:0
0.814678	 2.995409 	 numero de thread:0
0.814741	 2.995771 	 numero de thread:0
0.814803	 2.996133 	 numero de thread:0
0.814866	 2.996495 	 numero de thread:0
0.814929	 2.996856 	 numero de thread:0
0.814992	 2.997218 	 numero de thread:0
0.815055	 2.997581 	 numero de thread:0
0.815118	 2.997943 	 numero de thread:0
0.815180	 2.998305 	 numero de thread:0
0.815243	 2.998667 	 numero de thread:0
0.815306	 2.999030 	 numero de thread:0
0.815369	 2.999392 	 numero de thread:0
0.815432	 2.999755 	 numero de thread:0
0.815495	 3.000117 	 numero de thread:0
0.815557	 3.000480 	 numero de thread:0
0.815620	 3.000843 	 numero de thread:0
0.815683	 3.001206 	 numero de thread:0
0.815746	 3.001569 	 numero de thread:0
0.815809	 3.001932 	 numero de thread:0
0.815872	 3.002295 	 numero de thread:0
0.815934	 3.002658 	 numero de thread:0
0.815997	 3.003022 	 numero de thread:0
0.816060	 3.003385 	 numero de thread:0
0.816123	 3.003749 	 numero de thread:0
0.816186	 3.004112 	 numero de thread:0
0.816249	 3.004476 	 numero de thread:0
0.816311	 3.004840 	 numero de thread:0
0.816374	 3.005203 	 numero de thread:0
0.816437	 3.005567 	 numero de thread:0
0.816500	 3.005931 	 numero de thread:0
0.816563	 3.006295 	 numero de thread:0
0.816626	 3.006659 	 numero de thread:0
0.816688	 3.007024 	 numero de thread:0
0.816751	 3.007388 	 numero de thread:0
0.816814	 3.007752 	 numero de thread:0
0.816877	 3.008117 	 numero de thread:0
0.816940	 3.008481 	 numero de thread:0
0.817003	 3.008846 	 numero de thread:0
0.817065	 3.009211 	 numero de thread:0
0.817128	 3.009576 	 numero de thread:0
0.817191	 3.009940 	 numero de thread:0
0.817254	 3.010305 	 numero de thread:0
0.817317	 3.010671 	 numero de thread:0
0.817380	 3.011036 	 numero de thread:0
0.817442	 3.011401 	 numero de thread:0
0.817505	 3.011766 	 numero de thread:0
0.817568	 3.012132 	 numero de thread:0
0.817631	 3.012497 	 numero de thread:0
0.817694	 3.012863 	 numero de thread:0
0.817757	 3.013228 	 numero de thread:0
0.817819	 3.013594 	 numero de thread:0
0.817882	 3.013960 	 numero de thread:0
0.817945	 3.014326 	 numero de thread:0
0.818008	 3.014692 	 numero de thread:0
0.818071	 3.015058 	 numero de thread:0
0.818134	 3.015424 	 numero de thread:0
0.818196	 3.015790 	 numero de thread:0
0.818259	 3.016156 	 numero de thread:0
0.818322	 3.016523 	 numero de thread:0
0.818385	 3.016889 	 numero de thread:0
0.818448	 3.017256 	 numero de thread:0
0.818511	 3.017623 	 numero de thread:0
0.818573	 3.017989 	 numero de thread:0
0.818636	 3.018356 	 numero de thread:0
0.818699	 3.018723 	 numero de thread:0
0.818762	 3.019090 	 numero de thread:0
0.818825	 3.019457 	 numero de thread:0
0.818888	 3.019824 	 numero de thread:0
0.818950	 3.020191 	 numero de thread:0
0.819013	 3.020559 	 numero de thread:0
0.819076	 3.020926 	 numero de thread:0
0.819139	 3.021294 	 numero de thread:0
0.819202	 3.021661 	 numero de thread:0
0.819265	 3.022029 	 numero de thread:0
0.819327	 3.022397 	 numero de thread:0
0.819390	 3.022765 	 numero de thread:0
0.819453	 3.023132 	 numero de thread:0
0.819516	 3.023500 	 numero de thread:0
0.819579	 3.023868 	 numero de thread:0
0.819642	 3.024237 	 numero de thread:0
0.819704	 3.024605 	 numero de thread:0
0.819767	 3.024973 	 numero de thread:0
0.819830	 3.025342 	 numero de thread:0
0.819893	 3.025710 	 numero de thread:0
0.819956	 3.026079 	 numero de thread:0
0.820019	 3.026447 	 numero de thread:0
0.820081	 3.026816 	 numero de thread:0
0.820144	 3.027185 	 numero de thread:0
0.820207	 3.027554 	 numero de thread:0
0.820270	 3.027923 	 numero de thread:0
0.820333	 3.028292 	 numero de thread:0
0.820396	 3.028661 	 numero de thread:0
0.820458	 3.029031 	 numero de thread:0
0.820521	 3.029400 	 numero de thread:0
0.820584	 3.029769 	 numero de thread:0
0.820647	 3.030139 	 numero de thread:0
0.820710	 3.030508 	 numero de thread:0
0.820772	 3.030878 	 numero de thread:0
0.820835	 3.031248 	 numero de thread:0
0.820898	 3.031618 	 numero de thread:0
0.820961	 3.031988 	 numero de thread:0
0.821024	 3.032358 	 numero de thread:0
0.821087	 3.032728 	 numero de thread:0
0.821149	 3.033098 	 numero de thread:0
0.821212	 3.033468 	 numero de thread:0
0.821275	 3.033839 	 numero de thread:0
0.821338	 3.034209 	 numero de thread:0
0.821401	 3.034580 	 numero de thread:0
0.821464	 3.034950 	 numero de thread:0
0.821526	 3.035321 	 numero de thread:0
0.821589	 3.035692 	 numero de thread:0
0.821652	 3.036063 	 numero de thread:0
0.821715	 3.036434 	 numero de thread:0
0.821778	 3.036805 	 numero de thread:0
0.821841	 3.037176 	 numero de thread:0
0.821903	 3.037547 	 numero de thread:0
0.821966	 3.037919 	 numero de thread:0
0.822029	 3.038290 	 numero de thread:0
0.822092	 3.038662 	 numero de thread:0
0.822155	 3.039033 	 numero de thread:0
0.822218	 3.039405 	 numero de thread:0
0.822280	 3.039777 	 numero de thread:0
0.822343	 3.040148 	 numero de thread:0
0.822406	 3.040520 	 numero de thread:0
0.822469	 3.040892 	 numero de thread:0
0.822532	 3.041264 	 numero de thread:0
0.822595	 3.041637 	 numero de thread:0
0.822657	 3.042009 	 numero de thread:0
0.822720	 3.042381 	 numero de thread:0
0.822783	 3.042754 	 numero de thread:0
0.822846	 3.043126 	 numero de thread:0
0.822909	 3.043499 	 numero de thread:0
0.822972	 3.043871 	 numero de thread:0
0.823034	 3.044244 	 numero de thread:0
0.823097	 3.044617 	 numero de thread:0
0.823160	 3.044990 	 numero de thread:0
0.823223	 3.045363 	 numero de thread:0
0.823286	 3.045736 	 numero de thread:0
0.823349	 3.046110 	 numero de thread:0
0.823411	 3.046483 	 numero de thread:0
0.823474	 3.046856 	 numero de thread:0
0.823537	 3.047230 	 numero de thread:0
