Datos que encuentra el metodo de Rungecuta(variable ind.	 variable dep.	 numero de thread)
0.003958	 inf 	 numero de thread:0
0.004021	 inf 	 numero de thread:0
0.004084	 inf 	 numero de thread:0
0.004147	 inf 	 numero de thread:0
0.004210	 inf 	 numero de thread:0
0.004273	 inf 	 numero de thread:0
0.004335	 inf 	 numero de thread:0
0.004398	 inf 	 numero de thread:0
0.004461	 inf 	 numero de thread:0
0.004524	 inf 	 numero de thread:0
0.004587	 inf 	 numero de thread:0
0.004650	 inf 	 numero de thread:0
0.004712	 inf 	 numero de thread:0
0.004775	 inf 	 numero de thread:0
0.004838	 inf 	 numero de thread:0
0.004901	 inf 	 numero de thread:0
0.004964	 inf 	 numero de thread:0
0.005027	 inf 	 numero de thread:0
0.005089	 inf 	 numero de thread:0
0.005152	 inf 	 numero de thread:0
0.005215	 inf 	 numero de thread:0
0.005278	 inf 	 numero de thread:0
0.005341	 inf 	 numero de thread:0
0.005404	 inf 	 numero de thread:0
0.005466	 inf 	 numero de thread:0
0.005529	 inf 	 numero de thread:0
0.005592	 inf 	 numero de thread:0
0.005655	 inf 	 numero de thread:0
0.005718	 inf 	 numero de thread:0
0.005781	 inf 	 numero de thread:0
0.005843	 inf 	 numero de thread:0
0.005906	 inf 	 numero de thread:0
0.005969	 inf 	 numero de thread:0
0.006032	 inf 	 numero de thread:0
0.006095	 inf 	 numero de thread:0
0.006158	 inf 	 numero de thread:0
0.006220	 inf 	 numero de thread:0
0.006283	 inf 	 numero de thread:0
0.006346	 inf 	 numero de thread:0
0.006409	 inf 	 numero de thread:0
0.006472	 inf 	 numero de thread:0
0.006535	 inf 	 numero de thread:0
0.006597	 inf 	 numero de thread:0
0.006660	 inf 	 numero de thread:0
0.006723	 inf 	 numero de thread:0
0.006786	 inf 	 numero de thread:0
0.006849	 inf 	 numero de thread:0
0.006912	 inf 	 numero de thread:0
0.006974	 inf 	 numero de thread:0
0.007037	 inf 	 numero de thread:0
0.007100	 inf 	 numero de thread:0
0.007163	 inf 	 numero de thread:0
0.007226	 inf 	 numero de thread:0
0.007288	 inf 	 numero de thread:0
0.007351	 inf 	 numero de thread:0
0.007414	 inf 	 numero de thread:0
0.007477	 inf 	 numero de thread:0
0.007540	 inf 	 numero de thread:0
0.007603	 inf 	 numero de thread:0
0.007665	 inf 	 numero de thread:0
0.007728	 inf 	 numero de thread:0
0.007791	 inf 	 numero de thread:0
0.007854	 inf 	 numero de thread:0
0.007917	 inf 	 numero de thread:0
0.007980	 inf 	 numero de thread:0
0.008042	 inf 	 numero de thread:0
0.008105	 inf 	 numero de thread:0
0.008168	 inf 	 numero de thread:0
0.008231	 inf 	 numero de thread:0
0.008294	 inf 	 numero de thread:0
0.008357	 inf 	 numero de thread:0
0.008419	 inf 	 numero de thread:0
0.008482	 inf 	 numero de thread:0
0.008545	 inf 	 numero de thread:0
0.008608	 inf 	 numero de thread:0
0.008671	 inf 	 numero de thread:0
0.008734	 inf 	 numero de thread:0
0.008796	 inf 	 numero de thread:0
0.008859	 inf 	 numero de thread:0
0.008922	 inf 	 numero de thread:0
0.008985	 inf 	 numero de thread:0
0.009048	 inf 	 numero de thread:0
0.009111	 inf 	 numero de thread:0
0.009173	 inf 	 numero de thread:0
0.009236	 inf 	 numero de thread:0
0.009299	 inf 	 numero de thread:0
0.009362	 inf 	 numero de thread:0
0.009425	 inf 	 numero de thread:0
0.009488	 inf 	 numero de thread:0
0.009550	 inf 	 numero de thread:0
0.009613	 inf 	 numero de thread:0
0.009676	 inf 	 numero de thread:0
0.009739	 inf 	 numero de thread:0
0.009802	 inf 	 numero de thread:0
0.009865	 inf 	 numero de thread:0
0.009927	 inf 	 numero de thread:0
0.009990	 inf 	 numero de thread:0
0.010053	 inf 	 numero de thread:0
0.010116	 inf 	 numero de thread:0
0.010179	 inf 	 numero de thread:0
0.010242	 inf 	 numero de thread:0
0.010304	 inf 	 numero de thread:0
0.010367	 inf 	 numero de thread:0
0.010430	 inf 	 numero de thread:0
0.010493	 inf 	 numero de thread:0
0.010556	 inf 	 numero de thread:0
0.010619	 inf 	 numero de thread:0
0.010681	 inf 	 numero de thread:0
0.010744	 inf 	 numero de thread:0
0.010807	 inf 	 numero de thread:0
0.010870	 inf 	 numero de thread:0
0.010933	 inf 	 numero de thread:0
0.010996	 inf 	 numero de thread:0
0.011058	 inf 	 numero de thread:0
0.011121	 inf 	 numero de thread:0
0.011184	 inf 	 numero de thread:0
0.011247	 inf 	 numero de thread:0
0.011310	 inf 	 numero de thread:0
0.011373	 inf 	 numero de thread:0
0.011435	 inf 	 numero de thread:0
0.011498	 inf 	 numero de thread:0
0.011561	 inf 	 numero de thread:0
0.011624	 inf 	 numero de thread:0
0.011687	 inf 	 numero de thread:0
0.011750	 inf 	 numero de thread:0
0.011812	 inf 	 numero de thread:0
0.011875	 inf 	 numero de thread:0
0.011938	 inf 	 numero de thread:0
0.012001	 inf 	 numero de thread:0
0.012064	 inf 	 numero de thread:0
0.012127	 inf 	 numero de thread:0
0.012189	 inf 	 numero de thread:0
0.012252	 inf 	 numero de thread:0
0.012315	 inf 	 numero de thread:0
0.012378	 inf 	 numero de thread:0
0.012441	 inf 	 numero de thread:0
0.012504	 inf 	 numero de thread:0
0.012566	 inf 	 numero de thread:0
0.012629	 inf 	 numero de thread:0
0.012692	 inf 	 numero de thread:0
0.012755	 inf 	 numero de thread:0
0.012818	 inf 	 numero de thread:0
0.012881	 inf 	 numero de thread:0
0.012943	 inf 	 numero de thread:0
0.013006	 inf 	 numero de thread:0
0.013069	 inf 	 numero de thread:0
0.013132	 inf 	 numero de thread:0
0.013195	 inf 	 numero de thread:0
0.013258	 inf 	 numero de thread:0
0.013320	 inf 	 numero de thread:0
0.013383	 inf 	 numero de thread:0
0.013446	 inf 	 numero de thread:0
0.013509	 inf 	 numero de thread:0
0.013572	 inf 	 numero de thread:0
0.013635	 inf 	 numero de thread:0
0.013697	 inf 	 numero de thread:0
0.013760	 inf 	 numero de thread:0
0.013823	 inf 	 numero de thread:0
0.013886	 inf 	 numero de thread:0
0.013949	 inf 	 numero de thread:0
0.014012	 inf 	 numero de thread:0
0.014074	 inf 	 numero de thread:0
0.014137	 inf 	 numero de thread:0
0.014200	 inf 	 numero de thread:0
0.014263	 inf 	 numero de thread:0
0.014326	 inf 	 numero de thread:0
0.014388	 inf 	 numero de thread:0
0.014451	 inf 	 numero de thread:0
0.014514	 inf 	 numero de thread:0
0.014577	 inf 	 numero de thread:0
0.014640	 inf 	 numero de thread:0
0.014703	 inf 	 numero de thread:0
0.014765	 inf 	 numero de thread:0
0.014828	 inf 	 numero de thread:0
0.014891	 inf 	 numero de thread:0
0.014954	 inf 	 numero de thread:0
0.015017	 inf 	 numero de thread:0
0.015080	 inf 	 numero de thread:0
0.015142	 inf 	 numero de thread:0
0.015205	 inf 	 numero de thread:0
0.015268	 inf 	 numero de thread:0
0.015331	 inf 	 numero de thread:0
0.015394	 inf 	 numero de thread:0
0.015457	 inf 	 numero de thread:0
0.015519	 inf 	 numero de thread:0
0.015582	 inf 	 numero de thread:0
0.015645	 inf 	 numero de thread:0
0.015708	 inf 	 numero de thread:0
0.015771	 inf 	 numero de thread:0
0.015834	 inf 	 numero de thread:0
0.015896	 inf 	 numero de thread:0
0.015959	 inf 	 numero de thread:0
0.016022	 inf 	 numero de thread:0
0.016085	 inf 	 numero de thread:0
0.016148	 inf 	 numero de thread:0
0.016211	 inf 	 numero de thread:0
0.016273	 inf 	 numero de thread:0
0.016336	 inf 	 numero de thread:0
0.016399	 inf 	 numero de thread:0
0.016462	 inf 	 numero de thread:0
0.016525	 inf 	 numero de thread:0
0.016588	 inf 	 numero de thread:0
0.016650	 inf 	 numero de thread:0
0.016713	 inf 	 numero de thread:0
0.016776	 inf 	 numero de thread:0
0.016839	 inf 	 numero de thread:0
0.016902	 inf 	 numero de thread:0
0.016965	 inf 	 numero de thread:0
0.017027	 inf 	 numero de thread:0
0.017090	 inf 	 numero de thread:0
0.017153	 inf 	 numero de thread:0
0.017216	 inf 	 numero de thread:0
0.017279	 inf 	 numero de thread:0
0.017342	 inf 	 numero de thread:0
0.017404	 inf 	 numero de thread:0
0.017467	 inf 	 numero de thread:0
0.017530	 inf 	 numero de thread:0
0.017593	 inf 	 numero de thread:0
0.017656	 inf 	 numero de thread:0
0.017719	 inf 	 numero de thread:0
0.017781	 inf 	 numero de thread:0
0.017844	 inf 	 numero de thread:0
0.017907	 inf 	 numero de thread:0
0.017970	 inf 	 numero de thread:0
0.018033	 inf 	 numero de thread:0
0.018096	 inf 	 numero de thread:0
0.018158	 inf 	 numero de thread:0
0.018221	 inf 	 numero de thread:0
0.018284	 inf 	 numero de thread:0
0.018347	 inf 	 numero de thread:0
0.018410	 inf 	 numero de thread:0
0.018473	 inf 	 numero de thread:0
0.018535	 inf 	 numero de thread:0
0.018598	 inf 	 numero de thread:0
0.018661	 inf 	 numero de thread:0
0.018724	 inf 	 numero de thread:0
0.018787	 inf 	 numero de thread:0
0.018850	 inf 	 numero de thread:0
0.018912	 inf 	 numero de thread:0
0.018975	 inf 	 numero de thread:0
0.019038	 inf 	 numero de thread:0
0.019101	 inf 	 numero de thread:0
0.019164	 inf 	 numero de thread:0
0.019227	 inf 	 numero de thread:0
0.019289	 inf 	 numero de thread:0
0.019352	 inf 	 numero de thread:0
0.019415	 inf 	 numero de thread:0
0.019478	 inf 	 numero de thread:0
0.019541	 inf 	 numero de thread:0
0.019604	 inf 	 numero de thread:0
0.019666	 inf 	 numero de thread:0
0.019729	 inf 	 numero de thread:0
0.019792	 inf 	 numero de thread:0
0.019855	 inf 	 numero de thread:0
0.019918	 inf 	 numero de thread:0
0.019981	 inf 	 numero de thread:0
0.020043	 inf 	 numero de thread:0
0.020106	 inf 	 numero de thread:0
0.020169	 inf 	 numero de thread:0
0.020232	 inf 	 numero de thread:0
0.020295	 inf 	 numero de thread:0
0.020358	 inf 	 numero de thread:0
0.020420	 inf 	 numero de thread:0
0.020483	 inf 	 numero de thread:0
0.020546	 inf 	 numero de thread:0
0.020609	 inf 	 numero de thread:0
0.020672	 inf 	 numero de thread:0
0.020735	 inf 	 numero de thread:0
0.020797	 inf 	 numero de thread:0
0.020860	 inf 	 numero de thread:0
0.020923	 inf 	 numero de thread:0
0.020986	 inf 	 numero de thread:0
0.021049	 inf 	 numero de thread:0
0.021112	 inf 	 numero de thread:0
0.021174	 inf 	 numero de thread:0
0.021237	 inf 	 numero de thread:0
0.021300	 inf 	 numero de thread:0
0.021363	 inf 	 numero de thread:0
0.021426	 inf 	 numero de thread:0
0.021488	 inf 	 numero de thread:0
0.021551	 inf 	 numero de thread:0
0.021614	 inf 	 numero de thread:0
0.021677	 inf 	 numero de thread:0
0.021740	 inf 	 numero de thread:0
0.021803	 inf 	 numero de thread:0
0.021865	 inf 	 numero de thread:0
0.021928	 inf 	 numero de thread:0
0.021991	 inf 	 numero de thread:0
0.022054	 inf 	 numero de thread:0
0.022117	 inf 	 numero de thread:0
0.022180	 inf 	 numero de thread:0
0.022242	 inf 	 numero de thread:0
0.022305	 inf 	 numero de thread:0
0.022368	 inf 	 numero de thread:0
0.022431	 inf 	 numero de thread:0
0.022494	 inf 	 numero de thread:0
0.022557	 inf 	 numero de thread:0
0.022619	 inf 	 numero de thread:0
0.022682	 inf 	 numero de thread:0
0.022745	 inf 	 numero de thread:0
0.022808	 inf 	 numero de thread:0
0.022871	 inf 	 numero de thread:0
0.022934	 inf 	 numero de thread:0
0.022996	 inf 	 numero de thread:0
0.023059	 inf 	 numero de thread:0
0.023122	 inf 	 numero de thread:0
0.023185	 inf 	 numero de thread:0
0.023248	 inf 	 numero de thread:0
0.023311	 inf 	 numero de thread:0
0.023373	 inf 	 numero de thread:0
0.023436	 inf 	 numero de thread:0
0.023499	 inf 	 numero de thread:0
0.023562	 inf 	 numero de thread:0
0.023625	 inf 	 numero de thread:0
0.023688	 inf 	 numero de thread:0
0.023750	 inf 	 numero de thread:0
0.023813	 inf 	 numero de thread:0
0.023876	 inf 	 numero de thread:0
0.023939	 inf 	 numero de thread:0
0.024002	 inf 	 numero de thread:0
0.024065	 inf 	 numero de thread:0
0.024127	 inf 	 numero de thread:0
0.024190	 inf 	 numero de thread:0
0.024253	 inf 	 numero de thread:0
0.024316	 inf 	 numero de thread:0
0.024379	 inf 	 numero de thread:0
0.024442	 inf 	 numero de thread:0
0.024504	 inf 	 numero de thread:0
0.024567	 inf 	 numero de thread:0
0.024630	 inf 	 numero de thread:0
0.024693	 inf 	 numero de thread:0
0.024756	 inf 	 numero de thread:0
0.024819	 inf 	 numero de thread:0
0.024881	 inf 	 numero de thread:0
0.024944	 inf 	 numero de thread:0
0.025007	 inf 	 numero de thread:0
0.025070	 inf 	 numero de thread:0
0.025133	 inf 	 numero de thread:0
0.025196	 inf 	 numero de thread:0
0.025258	 inf 	 numero de thread:0
0.025321	 inf 	 numero de thread:0
0.025384	 inf 	 numero de thread:0
0.025447	 inf 	 numero de thread:0
0.025510	 inf 	 numero de thread:0
0.025573	 inf 	 numero de thread:0
0.025635	 inf 	 numero de thread:0
0.025698	 inf 	 numero de thread:0
0.025761	 inf 	 numero de thread:0
0.025824	 inf 	 numero de thread:0
0.025887	 inf 	 numero de thread:0
0.025950	 inf 	 numero de thread:0
0.026012	 inf 	 numero de thread:0
0.026075	 inf 	 numero de thread:0
0.026138	 inf 	 numero de thread:0
0.026201	 inf 	 numero de thread:0
0.026264	 inf 	 numero de thread:0
0.026327	 inf 	 numero de thread:0
0.026389	 inf 	 numero de thread:0
0.026452	 inf 	 numero de thread:0
0.026515	 inf 	 numero de thread:0
0.026578	 inf 	 numero de thread:0
0.026641	 inf 	 numero de thread:0
0.026704	 inf 	 numero de thread:0
0.026766	 inf 	 numero de thread:0
0.026829	 inf 	 numero de thread:0
0.026892	 inf 	 numero de thread:0
0.026955	 inf 	 numero de thread:0
0.027018	 inf 	 numero de thread:0
0.027081	 inf 	 numero de thread:0
0.027143	 inf 	 numero de thread:0
0.027206	 inf 	 numero de thread:0
0.027269	 inf 	 numero de thread:0
0.027332	 inf 	 numero de thread:0
0.027395	 inf 	 numero de thread:0
0.027458	 inf 	 numero de thread:0
0.027520	 inf 	 numero de thread:0
0.027583	 inf 	 numero de thread:0
0.027646	 inf 	 numero de thread:0
0.027709	 inf 	 numero de thread:0
0.027772	 inf 	 numero de thread:0
0.027835	 inf 	 numero de thread:0
0.027897	 inf 	 numero de thread:0
0.027960	 inf 	 numero de thread:0
0.028023	 inf 	 numero de thread:0
0.028086	 inf 	 numero de thread:0
0.028149	 inf 	 numero de thread:0
0.028212	 inf 	 numero de thread:0
0.028274	 inf 	 numero de thread:0
0.028337	 inf 	 numero de thread:0
0.028400	 inf 	 numero de thread:0
0.028463	 inf 	 numero de thread:0
0.028526	 inf 	 numero de thread:0
0.028588	 inf 	 numero de thread:0
0.028651	 inf 	 numero de thread:0
0.028714	 inf 	 numero de thread:0
0.028777	 inf 	 numero de thread:0
0.028840	 inf 	 numero de thread:0
0.028903	 inf 	 numero de thread:0
0.028965	 inf 	 numero de thread:0
0.029028	 inf 	 numero de thread:0
0.029091	 inf 	 numero de thread:0
0.029154	 inf 	 numero de thread:0
0.029217	 inf 	 numero de thread:0
0.029280	 inf 	 numero de thread:0
0.029342	 inf 	 numero de thread:0
0.029405	 inf 	 numero de thread:0
0.029468	 inf 	 numero de thread:0
0.029531	 inf 	 numero de thread:0
0.029594	 inf 	 numero de thread:0
0.029657	 inf 	 numero de thread:0
0.029719	 inf 	 numero de thread:0
0.029782	 inf 	 numero de thread:0
0.029845	 inf 	 numero de thread:0
0.029908	 inf 	 numero de thread:0
0.029971	 inf 	 numero de thread:0
0.030034	 inf 	 numero de thread:0
0.030096	 inf 	 numero de thread:0
0.030159	 inf 	 numero de thread:0
0.030222	 inf 	 numero de thread:0
0.030285	 inf 	 numero de thread:0
0.030348	 inf 	 numero de thread:0
0.030411	 inf 	 numero de thread:0
0.030473	 inf 	 numero de thread:0
0.030536	 inf 	 numero de thread:0
0.030599	 inf 	 numero de thread:0
0.030662	 inf 	 numero de thread:0
0.030725	 inf 	 numero de thread:0
0.030788	 inf 	 numero de thread:0
0.030850	 inf 	 numero de thread:0
0.030913	 inf 	 numero de thread:0
0.030976	 inf 	 numero de thread:0
0.031039	 inf 	 numero de thread:0
0.031102	 inf 	 numero de thread:0
0.031165	 inf 	 numero de thread:0
0.031227	 inf 	 numero de thread:0
0.031290	 inf 	 numero de thread:0
0.031353	 inf 	 numero de thread:0
0.031416	 inf 	 numero de thread:0
0.031479	 inf 	 numero de thread:0
0.031542	 inf 	 numero de thread:0
0.031604	 inf 	 numero de thread:0
0.031667	 inf 	 numero de thread:0
0.031730	 inf 	 numero de thread:0
0.031793	 inf 	 numero de thread:0
0.031856	 inf 	 numero de thread:0
0.031919	 inf 	 numero de thread:0
0.031981	 inf 	 numero de thread:0
0.032044	 inf 	 numero de thread:0
0.032107	 inf 	 numero de thread:0
0.032170	 inf 	 numero de thread:0
0.032233	 inf 	 numero de thread:0
0.032296	 inf 	 numero de thread:0
0.032358	 inf 	 numero de thread:0
0.032421	 inf 	 numero de thread:0
0.032484	 inf 	 numero de thread:0
0.032547	 inf 	 numero de thread:0
0.032610	 inf 	 numero de thread:0
0.032673	 inf 	 numero de thread:0
0.032735	 inf 	 numero de thread:0
0.032798	 inf 	 numero de thread:0
0.032861	 inf 	 numero de thread:0
0.032924	 inf 	 numero de thread:0
0.032987	 inf 	 numero de thread:0
0.033050	 inf 	 numero de thread:0
0.033112	 inf 	 numero de thread:0
0.033175	 inf 	 numero de thread:0
0.033238	 inf 	 numero de thread:0
0.033301	 inf 	 numero de thread:0
0.033364	 inf 	 numero de thread:0
0.033427	 inf 	 numero de thread:0
0.033489	 inf 	 numero de thread:0
0.033552	 inf 	 numero de thread:0
0.033615	 inf 	 numero de thread:0
0.033678	 inf 	 numero de thread:0
0.033741	 inf 	 numero de thread:0
0.033804	 inf 	 numero de thread:0
0.033866	 inf 	 numero de thread:0
0.033929	 inf 	 numero de thread:0
0.033992	 inf 	 numero de thread:0
0.034055	 inf 	 numero de thread:0
0.034118	 inf 	 numero de thread:0
0.034181	 inf 	 numero de thread:0
0.034243	 inf 	 numero de thread:0
0.034306	 inf 	 numero de thread:0
0.034369	 inf 	 numero de thread:0
0.034432	 inf 	 numero de thread:0
0.034495	 inf 	 numero de thread:0
0.034558	 inf 	 numero de thread:0
0.034620	 inf 	 numero de thread:0
0.034683	 inf 	 numero de thread:0
0.034746	 inf 	 numero de thread:0
0.034809	 inf 	 numero de thread:0
0.034872	 inf 	 numero de thread:0
0.034935	 inf 	 numero de thread:0
0.034997	 inf 	 numero de thread:0
0.035060	 inf 	 numero de thread:0
0.035123	 inf 	 numero de thread:0
0.035186	 inf 	 numero de thread:0
0.035249	 inf 	 numero de thread:0
0.035312	 inf 	 numero de thread:0
0.035374	 inf 	 numero de thread:0
0.035437	 inf 	 numero de thread:0
0.035500	 inf 	 numero de thread:0
0.035563	 inf 	 numero de thread:0
0.035626	 inf 	 numero de thread:0
0.035688	 inf 	 numero de thread:0
0.035751	 inf 	 numero de thread:0
0.035814	 inf 	 numero de thread:0
0.035877	 inf 	 numero de thread:0
0.035940	 inf 	 numero de thread:0
0.036003	 inf 	 numero de thread:0
0.036065	 inf 	 numero de thread:0
0.036128	 inf 	 numero de thread:0
0.036191	 inf 	 numero de thread:0
0.036254	 inf 	 numero de thread:0
0.036317	 inf 	 numero de thread:0
0.036380	 inf 	 numero de thread:0
0.036442	 inf 	 numero de thread:0
0.036505	 inf 	 numero de thread:0
0.036568	 inf 	 numero de thread:0
0.036631	 inf 	 numero de thread:0
0.036694	 inf 	 numero de thread:0
0.036757	 inf 	 numero de thread:0
0.036819	 inf 	 numero de thread:0
0.036882	 inf 	 numero de thread:0
0.036945	 inf 	 numero de thread:0
0.037008	 inf 	 numero de thread:0
0.037071	 inf 	 numero de thread:0
0.037134	 inf 	 numero de thread:0
0.037196	 inf 	 numero de thread:0
0.037259	 inf 	 numero de thread:0
0.037322	 inf 	 numero de thread:0
0.037385	 inf 	 numero de thread:0
0.037448	 inf 	 numero de thread:0
0.037511	 inf 	 numero de thread:0
0.037573	 inf 	 numero de thread:0
0.037636	 inf 	 numero de thread:0
0.037699	 inf 	 numero de thread:0
0.037762	 inf 	 numero de thread:0
0.037825	 inf 	 numero de thread:0
0.037888	 inf 	 numero de thread:0
0.037950	 inf 	 numero de thread:0
0.038013	 inf 	 numero de thread:0
0.038076	 inf 	 numero de thread:0
0.038139	 inf 	 numero de thread:0
0.038202	 inf 	 numero de thread:0
0.038265	 inf 	 numero de thread:0
0.038327	 inf 	 numero de thread:0
0.038390	 inf 	 numero de thread:0
0.038453	 inf 	 numero de thread:0
0.038516	 inf 	 numero de thread:0
0.038579	 inf 	 numero de thread:0
0.038642	 inf 	 numero de thread:0
0.038704	 inf 	 numero de thread:0
0.038767	 inf 	 numero de thread:0
0.038830	 inf 	 numero de thread:0
0.038893	 inf 	 numero de thread:0
0.038956	 inf 	 numero de thread:0
0.039019	 inf 	 numero de thread:0
0.039081	 inf 	 numero de thread:0
0.039144	 inf 	 numero de thread:0
0.039207	 inf 	 numero de thread:0
0.039270	 inf 	 numero de thread:0
0.039333	 inf 	 numero de thread:0
0.039396	 inf 	 numero de thread:0
0.039458	 inf 	 numero de thread:0
0.039521	 inf 	 numero de thread:0
0.039584	 inf 	 numero de thread:0
0.039647	 inf 	 numero de thread:0
0.039710	 inf 	 numero de thread:0
0.039773	 inf 	 numero de thread:0
0.039835	 inf 	 numero de thread:0
0.039898	 inf 	 numero de thread:0
0.039961	 inf 	 numero de thread:0
0.040024	 inf 	 numero de thread:0
0.040087	 inf 	 numero de thread:0
0.040150	 inf 	 numero de thread:0
0.040212	 inf 	 numero de thread:0
0.040275	 inf 	 numero de thread:0
0.040338	 inf 	 numero de thread:0
0.040401	 inf 	 numero de thread:0
0.040464	 inf 	 numero de thread:0
0.040527	 inf 	 numero de thread:0
0.040589	 inf 	 numero de thread:0
0.040652	 inf 	 numero de thread:0
0.040715	 inf 	 numero de thread:0
0.040778	 inf 	 numero de thread:0
0.040841	 inf 	 numero de thread:0
0.040904	 inf 	 numero de thread:0
0.040966	 inf 	 numero de thread:0
0.041029	 inf 	 numero de thread:0
0.041092	 inf 	 numero de thread:0
0.041155	 inf 	 numero de thread:0
0.041218	 inf 	 numero de thread:0
0.041281	 inf 	 numero de thread:0
0.041343	 inf 	 numero de thread:0
0.041406	 inf 	 numero de thread:0
0.041469	 inf 	 numero de thread:0
0.041532	 inf 	 numero de thread:0
0.041595	 inf 	 numero de thread:0
0.041658	 inf 	 numero de thread:0
0.041720	 inf 	 numero de thread:0
0.041783	 inf 	 numero de thread:0
0.041846	 inf 	 numero de thread:0
0.041909	 inf 	 numero de thread:0
0.041972	 inf 	 numero de thread:0
0.042035	 inf 	 numero de thread:0
0.042097	 inf 	 numero de thread:0
0.042160	 inf 	 numero de thread:0
0.042223	 inf 	 numero de thread:0
0.042286	 inf 	 numero de thread:0
0.042349	 inf 	 numero de thread:0
0.042412	 inf 	 numero de thread:0
0.042474	 inf 	 numero de thread:0
0.042537	 inf 	 numero de thread:0
0.042600	 inf 	 numero de thread:0
0.042663	 inf 	 numero de thread:0
0.042726	 inf 	 numero de thread:0
0.042788	 inf 	 numero de thread:0
0.042851	 inf 	 numero de thread:0
0.042914	 inf 	 numero de thread:0
0.042977	 inf 	 numero de thread:0
0.043040	 inf 	 numero de thread:0
0.043103	 inf 	 numero de thread:0
0.043165	 inf 	 numero de thread:0
0.043228	 inf 	 numero de thread:0
0.043291	 inf 	 numero de thread:0
0.043354	 inf 	 numero de thread:0
0.043417	 inf 	 numero de thread:0
0.043480	 inf 	 numero de thread:0
0.043542	 inf 	 numero de thread:0
0.043605	 inf 	 numero de thread:0
0.043668	 inf 	 numero de thread:0
0.043731	 inf 	 numero de thread:0
0.043794	 inf 	 numero de thread:0
0.043857	 inf 	 numero de thread:0
0.043919	 inf 	 numero de thread:0
0.043982	 inf 	 numero de thread:0
0.044045	 inf 	 numero de thread:0
0.044108	 inf 	 numero de thread:0
0.044171	 inf 	 numero de thread:0
0.044234	 inf 	 numero de thread:0
0.044296	 inf 	 numero de thread:0
0.044359	 inf 	 numero de thread:0
0.044422	 inf 	 numero de thread:0
0.044485	 inf 	 numero de thread:0
0.044548	 inf 	 numero de thread:0
0.044611	 inf 	 numero de thread:0
0.044673	 inf 	 numero de thread:0
0.044736	 inf 	 numero de thread:0
0.044799	 inf 	 numero de thread:0
0.044862	 inf 	 numero de thread:0
0.044925	 inf 	 numero de thread:0
0.044988	 inf 	 numero de thread:0
0.045050	 inf 	 numero de thread:0
0.045113	 inf 	 numero de thread:0
0.045176	 inf 	 numero de thread:0
0.045239	 inf 	 numero de thread:0
0.045302	 inf 	 numero de thread:0
0.045365	 inf 	 numero de thread:0
0.045427	 inf 	 numero de thread:0
0.045490	 inf 	 numero de thread:0
0.045553	 inf 	 numero de thread:0
0.045616	 inf 	 numero de thread:0
0.045679	 inf 	 numero de thread:0
0.045742	 inf 	 numero de thread:0
0.045804	 inf 	 numero de thread:0
0.045867	 inf 	 numero de thread:0
0.045930	 inf 	 numero de thread:0
