Datos que encuentra el metodo de Rungecuta(variable ind.	 variable dep.	 numero de thread)
0.646540	 1.523247 	 numero de thread:3
0.646603	 1.523234 	 numero de thread:3
0.646665	 1.523221 	 numero de thread:3
0.646728	 1.523209 	 numero de thread:3
0.646791	 1.523196 	 numero de thread:3
0.646854	 1.523183 	 numero de thread:3
0.646917	 1.523170 	 numero de thread:3
0.646980	 1.523157 	 numero de thread:3
0.647042	 1.523144 	 numero de thread:3
0.647105	 1.523131 	 numero de thread:3
0.647168	 1.523118 	 numero de thread:3
0.647231	 1.523105 	 numero de thread:3
0.647294	 1.523092 	 numero de thread:3
0.647357	 1.523079 	 numero de thread:3
0.647419	 1.523066 	 numero de thread:3
0.647482	 1.523053 	 numero de thread:3
0.647545	 1.523040 	 numero de thread:3
0.647608	 1.523027 	 numero de thread:3
0.647671	 1.523014 	 numero de thread:3
0.647734	 1.523001 	 numero de thread:3
0.647796	 1.522987 	 numero de thread:3
0.647859	 1.522974 	 numero de thread:3
0.647922	 1.522961 	 numero de thread:3
0.647985	 1.522947 	 numero de thread:3
0.648048	 1.522934 	 numero de thread:3
0.648111	 1.522921 	 numero de thread:3
0.648173	 1.522907 	 numero de thread:3
0.648236	 1.522894 	 numero de thread:3
0.648299	 1.522881 	 numero de thread:3
0.648362	 1.522867 	 numero de thread:3
0.648425	 1.522854 	 numero de thread:3
0.648488	 1.522840 	 numero de thread:3
0.648550	 1.522827 	 numero de thread:3
0.648613	 1.522813 	 numero de thread:3
0.648676	 1.522799 	 numero de thread:3
0.648739	 1.522786 	 numero de thread:3
0.648802	 1.522772 	 numero de thread:3
0.648865	 1.522758 	 numero de thread:3
0.648927	 1.522745 	 numero de thread:3
0.648990	 1.522731 	 numero de thread:3
0.649053	 1.522717 	 numero de thread:3
0.649116	 1.522703 	 numero de thread:3
0.649179	 1.522690 	 numero de thread:3
0.649242	 1.522676 	 numero de thread:3
0.649304	 1.522662 	 numero de thread:3
0.649367	 1.522648 	 numero de thread:3
0.649430	 1.522634 	 numero de thread:3
0.649493	 1.522620 	 numero de thread:3
0.649556	 1.522606 	 numero de thread:3
0.649619	 1.522592 	 numero de thread:3
0.649681	 1.522578 	 numero de thread:3
0.649744	 1.522564 	 numero de thread:3
0.649807	 1.522550 	 numero de thread:3
0.649870	 1.522536 	 numero de thread:3
0.649933	 1.522522 	 numero de thread:3
0.649996	 1.522508 	 numero de thread:3
0.650058	 1.522494 	 numero de thread:3
0.650121	 1.522479 	 numero de thread:3
0.650184	 1.522465 	 numero de thread:3
0.650247	 1.522451 	 numero de thread:3
0.650310	 1.522437 	 numero de thread:3
0.650373	 1.522422 	 numero de thread:3
0.650435	 1.522408 	 numero de thread:3
0.650498	 1.522394 	 numero de thread:3
0.650561	 1.522379 	 numero de thread:3
0.650624	 1.522365 	 numero de thread:3
0.650687	 1.522351 	 numero de thread:3
0.650750	 1.522336 	 numero de thread:3
0.650812	 1.522322 	 numero de thread:3
0.650875	 1.522307 	 numero de thread:3
0.650938	 1.522293 	 numero de thread:3
0.651001	 1.522278 	 numero de thread:3
0.651064	 1.522263 	 numero de thread:3
0.651126	 1.522249 	 numero de thread:3
0.651189	 1.522234 	 numero de thread:3
0.651252	 1.522219 	 numero de thread:3
0.651315	 1.522205 	 numero de thread:3
0.651378	 1.522190 	 numero de thread:3
0.651441	 1.522175 	 numero de thread:3
0.651503	 1.522161 	 numero de thread:3
0.651566	 1.522146 	 numero de thread:3
0.651629	 1.522131 	 numero de thread:3
0.651692	 1.522116 	 numero de thread:3
0.651755	 1.522101 	 numero de thread:3
0.651818	 1.522086 	 numero de thread:3
0.651880	 1.522071 	 numero de thread:3
0.651943	 1.522056 	 numero de thread:3
0.652006	 1.522041 	 numero de thread:3
0.652069	 1.522026 	 numero de thread:3
0.652132	 1.522011 	 numero de thread:3
0.652195	 1.521996 	 numero de thread:3
0.652257	 1.521981 	 numero de thread:3
0.652320	 1.521966 	 numero de thread:3
0.652383	 1.521951 	 numero de thread:3
0.652446	 1.521936 	 numero de thread:3
0.652509	 1.521921 	 numero de thread:3
0.652572	 1.521906 	 numero de thread:3
0.652634	 1.521890 	 numero de thread:3
0.652697	 1.521875 	 numero de thread:3
0.652760	 1.521860 	 numero de thread:3
0.652823	 1.521844 	 numero de thread:3
0.652886	 1.521829 	 numero de thread:3
0.652949	 1.521814 	 numero de thread:3
0.653011	 1.521798 	 numero de thread:3
0.653074	 1.521783 	 numero de thread:3
0.653137	 1.521768 	 numero de thread:3
0.653200	 1.521752 	 numero de thread:3
0.653263	 1.521737 	 numero de thread:3
0.653326	 1.521721 	 numero de thread:3
0.653388	 1.521706 	 numero de thread:3
0.653451	 1.521690 	 numero de thread:3
0.653514	 1.521674 	 numero de thread:3
0.653577	 1.521659 	 numero de thread:3
0.653640	 1.521643 	 numero de thread:3
0.653703	 1.521627 	 numero de thread:3
0.653765	 1.521612 	 numero de thread:3
0.653828	 1.521596 	 numero de thread:3
0.653891	 1.521580 	 numero de thread:3
0.653954	 1.521564 	 numero de thread:3
0.654017	 1.521549 	 numero de thread:3
0.654080	 1.521533 	 numero de thread:3
0.654142	 1.521517 	 numero de thread:3
0.654205	 1.521501 	 numero de thread:3
0.654268	 1.521485 	 numero de thread:3
0.654331	 1.521469 	 numero de thread:3
0.654394	 1.521453 	 numero de thread:3
0.654457	 1.521437 	 numero de thread:3
0.654519	 1.521421 	 numero de thread:3
0.654582	 1.521405 	 numero de thread:3
0.654645	 1.521389 	 numero de thread:3
0.654708	 1.521373 	 numero de thread:3
0.654771	 1.521357 	 numero de thread:3
0.654834	 1.521341 	 numero de thread:3
0.654896	 1.521325 	 numero de thread:3
0.654959	 1.521309 	 numero de thread:3
0.655022	 1.521292 	 numero de thread:3
0.655085	 1.521276 	 numero de thread:3
0.655148	 1.521260 	 numero de thread:3
0.655211	 1.521244 	 numero de thread:3
0.655273	 1.521227 	 numero de thread:3
0.655336	 1.521211 	 numero de thread:3
0.655399	 1.521195 	 numero de thread:3
0.655462	 1.521178 	 numero de thread:3
0.655525	 1.521162 	 numero de thread:3
0.655588	 1.521145 	 numero de thread:3
0.655650	 1.521129 	 numero de thread:3
0.655713	 1.521112 	 numero de thread:3
0.655776	 1.521096 	 numero de thread:3
0.655839	 1.521079 	 numero de thread:3
0.655902	 1.521063 	 numero de thread:3
0.655965	 1.521046 	 numero de thread:3
0.656027	 1.521030 	 numero de thread:3
0.656090	 1.521013 	 numero de thread:3
0.656153	 1.520996 	 numero de thread:3
0.656216	 1.520980 	 numero de thread:3
0.656279	 1.520963 	 numero de thread:3
0.656342	 1.520946 	 numero de thread:3
0.656404	 1.520929 	 numero de thread:3
0.656467	 1.520913 	 numero de thread:3
0.656530	 1.520896 	 numero de thread:3
0.656593	 1.520879 	 numero de thread:3
0.656656	 1.520862 	 numero de thread:3
0.656719	 1.520845 	 numero de thread:3
0.656781	 1.520828 	 numero de thread:3
0.656844	 1.520811 	 numero de thread:3
0.656907	 1.520794 	 numero de thread:3
0.656970	 1.520777 	 numero de thread:3
0.657033	 1.520760 	 numero de thread:3
0.657096	 1.520743 	 numero de thread:3
0.657158	 1.520726 	 numero de thread:3
0.657221	 1.520709 	 numero de thread:3
0.657284	 1.520692 	 numero de thread:3
0.657347	 1.520675 	 numero de thread:3
0.657410	 1.520658 	 numero de thread:3
0.657473	 1.520640 	 numero de thread:3
0.657535	 1.520623 	 numero de thread:3
0.657598	 1.520606 	 numero de thread:3
0.657661	 1.520589 	 numero de thread:3
0.657724	 1.520571 	 numero de thread:3
0.657787	 1.520554 	 numero de thread:3
0.657850	 1.520537 	 numero de thread:3
0.657912	 1.520519 	 numero de thread:3
0.657975	 1.520502 	 numero de thread:3
0.658038	 1.520484 	 numero de thread:3
0.658101	 1.520467 	 numero de thread:3
0.658164	 1.520450 	 numero de thread:3
0.658226	 1.520432 	 numero de thread:3
0.658289	 1.520414 	 numero de thread:3
0.658352	 1.520397 	 numero de thread:3
0.658415	 1.520379 	 numero de thread:3
0.658478	 1.520362 	 numero de thread:3
0.658541	 1.520344 	 numero de thread:3
0.658603	 1.520326 	 numero de thread:3
0.658666	 1.520309 	 numero de thread:3
0.658729	 1.520291 	 numero de thread:3
0.658792	 1.520273 	 numero de thread:3
0.658855	 1.520256 	 numero de thread:3
0.658918	 1.520238 	 numero de thread:3
0.658980	 1.520220 	 numero de thread:3
0.659043	 1.520202 	 numero de thread:3
0.659106	 1.520184 	 numero de thread:3
0.659169	 1.520166 	 numero de thread:3
0.659232	 1.520148 	 numero de thread:3
0.659295	 1.520131 	 numero de thread:3
0.659357	 1.520113 	 numero de thread:3
0.659420	 1.520095 	 numero de thread:3
0.659483	 1.520077 	 numero de thread:3
0.659546	 1.520059 	 numero de thread:3
0.659609	 1.520041 	 numero de thread:3
0.659672	 1.520022 	 numero de thread:3
0.659734	 1.520004 	 numero de thread:3
0.659797	 1.519986 	 numero de thread:3
0.659860	 1.519968 	 numero de thread:3
0.659923	 1.519950 	 numero de thread:3
0.659986	 1.519932 	 numero de thread:3
0.660049	 1.519913 	 numero de thread:3
0.660111	 1.519895 	 numero de thread:3
0.660174	 1.519877 	 numero de thread:3
0.660237	 1.519859 	 numero de thread:3
0.660300	 1.519840 	 numero de thread:3
0.660363	 1.519822 	 numero de thread:3
0.660426	 1.519803 	 numero de thread:3
0.660488	 1.519785 	 numero de thread:3
0.660551	 1.519767 	 numero de thread:3
0.660614	 1.519748 	 numero de thread:3
0.660677	 1.519730 	 numero de thread:3
0.660740	 1.519711 	 numero de thread:3
0.660803	 1.519693 	 numero de thread:3
0.660865	 1.519674 	 numero de thread:3
0.660928	 1.519655 	 numero de thread:3
0.660991	 1.519637 	 numero de thread:3
0.661054	 1.519618 	 numero de thread:3
0.661117	 1.519600 	 numero de thread:3
0.661180	 1.519581 	 numero de thread:3
0.661242	 1.519562 	 numero de thread:3
0.661305	 1.519543 	 numero de thread:3
0.661368	 1.519525 	 numero de thread:3
0.661431	 1.519506 	 numero de thread:3
0.661494	 1.519487 	 numero de thread:3
0.661557	 1.519468 	 numero de thread:3
0.661619	 1.519449 	 numero de thread:3
0.661682	 1.519430 	 numero de thread:3
0.661745	 1.519412 	 numero de thread:3
0.661808	 1.519393 	 numero de thread:3
0.661871	 1.519374 	 numero de thread:3
0.661934	 1.519355 	 numero de thread:3
0.661996	 1.519336 	 numero de thread:3
0.662059	 1.519317 	 numero de thread:3
0.662122	 1.519298 	 numero de thread:3
0.662185	 1.519278 	 numero de thread:3
0.662248	 1.519259 	 numero de thread:3
0.662311	 1.519240 	 numero de thread:3
0.662373	 1.519221 	 numero de thread:3
0.662436	 1.519202 	 numero de thread:3
0.662499	 1.519183 	 numero de thread:3
0.662562	 1.519163 	 numero de thread:3
0.662625	 1.519144 	 numero de thread:3
0.662688	 1.519125 	 numero de thread:3
0.662750	 1.519106 	 numero de thread:3
0.662813	 1.519086 	 numero de thread:3
0.662876	 1.519067 	 numero de thread:3
0.662939	 1.519048 	 numero de thread:3
0.663002	 1.519028 	 numero de thread:3
0.663065	 1.519009 	 numero de thread:3
0.663127	 1.518989 	 numero de thread:3
0.663190	 1.518970 	 numero de thread:3
0.663253	 1.518950 	 numero de thread:3
0.663316	 1.518931 	 numero de thread:3
0.663379	 1.518911 	 numero de thread:3
0.663442	 1.518892 	 numero de thread:3
0.663504	 1.518872 	 numero de thread:3
0.663567	 1.518852 	 numero de thread:3
0.663630	 1.518833 	 numero de thread:3
0.663693	 1.518813 	 numero de thread:3
0.663756	 1.518793 	 numero de thread:3
0.663819	 1.518774 	 numero de thread:3
0.663881	 1.518754 	 numero de thread:3
0.663944	 1.518734 	 numero de thread:3
0.664007	 1.518714 	 numero de thread:3
0.664070	 1.518694 	 numero de thread:3
0.664133	 1.518675 	 numero de thread:3
0.664196	 1.518655 	 numero de thread:3
0.664258	 1.518635 	 numero de thread:3
0.664321	 1.518615 	 numero de thread:3
0.664384	 1.518595 	 numero de thread:3
0.664447	 1.518575 	 numero de thread:3
0.664510	 1.518555 	 numero de thread:3
0.664573	 1.518535 	 numero de thread:3
0.664635	 1.518515 	 numero de thread:3
0.664698	 1.518495 	 numero de thread:3
0.664761	 1.518475 	 numero de thread:3
0.664824	 1.518454 	 numero de thread:3
0.664887	 1.518434 	 numero de thread:3
0.664950	 1.518414 	 numero de thread:3
0.665012	 1.518394 	 numero de thread:3
0.665075	 1.518374 	 numero de thread:3
0.665138	 1.518353 	 numero de thread:3
0.665201	 1.518333 	 numero de thread:3
0.665264	 1.518313 	 numero de thread:3
0.665326	 1.518293 	 numero de thread:3
0.665389	 1.518272 	 numero de thread:3
0.665452	 1.518252 	 numero de thread:3
0.665515	 1.518231 	 numero de thread:3
0.665578	 1.518211 	 numero de thread:3
0.665641	 1.518191 	 numero de thread:3
0.665703	 1.518170 	 numero de thread:3
0.665766	 1.518150 	 numero de thread:3
0.665829	 1.518129 	 numero de thread:3
0.665892	 1.518109 	 numero de thread:3
0.665955	 1.518088 	 numero de thread:3
0.666018	 1.518067 	 numero de thread:3
0.666080	 1.518047 	 numero de thread:3
0.666143	 1.518026 	 numero de thread:3
0.666206	 1.518005 	 numero de thread:3
0.666269	 1.517985 	 numero de thread:3
0.666332	 1.517964 	 numero de thread:3
0.666395	 1.517943 	 numero de thread:3
0.666457	 1.517923 	 numero de thread:3
0.666520	 1.517902 	 numero de thread:3
0.666583	 1.517881 	 numero de thread:3
0.666646	 1.517860 	 numero de thread:3
0.666709	 1.517839 	 numero de thread:3
0.666772	 1.517818 	 numero de thread:3
0.666834	 1.517797 	 numero de thread:3
0.666897	 1.517777 	 numero de thread:3
0.666960	 1.517756 	 numero de thread:3
0.667023	 1.517735 	 numero de thread:3
0.667086	 1.517714 	 numero de thread:3
0.667149	 1.517693 	 numero de thread:3
0.667211	 1.517671 	 numero de thread:3
0.667274	 1.517650 	 numero de thread:3
0.667337	 1.517629 	 numero de thread:3
0.667400	 1.517608 	 numero de thread:3
0.667463	 1.517587 	 numero de thread:3
0.667526	 1.517566 	 numero de thread:3
0.667588	 1.517545 	 numero de thread:3
0.667651	 1.517523 	 numero de thread:3
0.667714	 1.517502 	 numero de thread:3
0.667777	 1.517481 	 numero de thread:3
0.667840	 1.517460 	 numero de thread:3
0.667903	 1.517438 	 numero de thread:3
0.667965	 1.517417 	 numero de thread:3
0.668028	 1.517395 	 numero de thread:3
0.668091	 1.517374 	 numero de thread:3
0.668154	 1.517353 	 numero de thread:3
0.668217	 1.517331 	 numero de thread:3
0.668280	 1.517310 	 numero de thread:3
0.668342	 1.517288 	 numero de thread:3
0.668405	 1.517267 	 numero de thread:3
0.668468	 1.517245 	 numero de thread:3
0.668531	 1.517224 	 numero de thread:3
0.668594	 1.517202 	 numero de thread:3
0.668657	 1.517180 	 numero de thread:3
0.668719	 1.517159 	 numero de thread:3
0.668782	 1.517137 	 numero de thread:3
0.668845	 1.517115 	 numero de thread:3
0.668908	 1.517094 	 numero de thread:3
0.668971	 1.517072 	 numero de thread:3
0.669034	 1.517050 	 numero de thread:3
0.669096	 1.517028 	 numero de thread:3
0.669159	 1.517007 	 numero de thread:3
0.669222	 1.516985 	 numero de thread:3
0.669285	 1.516963 	 numero de thread:3
0.669348	 1.516941 	 numero de thread:3
0.669411	 1.516919 	 numero de thread:3
0.669473	 1.516897 	 numero de thread:3
0.669536	 1.516875 	 numero de thread:3
0.669599	 1.516853 	 numero de thread:3
0.669662	 1.516831 	 numero de thread:3
0.669725	 1.516809 	 numero de thread:3
0.669788	 1.516787 	 numero de thread:3
0.669850	 1.516765 	 numero de thread:3
0.669913	 1.516743 	 numero de thread:3
0.669976	 1.516721 	 numero de thread:3
0.670039	 1.516699 	 numero de thread:3
0.670102	 1.516676 	 numero de thread:3
0.670165	 1.516654 	 numero de thread:3
0.670227	 1.516632 	 numero de thread:3
0.670290	 1.516610 	 numero de thread:3
0.670353	 1.516588 	 numero de thread:3
0.670416	 1.516565 	 numero de thread:3
0.670479	 1.516543 	 numero de thread:3
0.670542	 1.516521 	 numero de thread:3
0.670604	 1.516498 	 numero de thread:3
0.670667	 1.516476 	 numero de thread:3
0.670730	 1.516453 	 numero de thread:3
0.670793	 1.516431 	 numero de thread:3
0.670856	 1.516408 	 numero de thread:3
0.670919	 1.516386 	 numero de thread:3
0.670981	 1.516363 	 numero de thread:3
0.671044	 1.516341 	 numero de thread:3
0.671107	 1.516318 	 numero de thread:3
0.671170	 1.516296 	 numero de thread:3
0.671233	 1.516273 	 numero de thread:3
0.671296	 1.516251 	 numero de thread:3
0.671358	 1.516228 	 numero de thread:3
0.671421	 1.516205 	 numero de thread:3
0.671484	 1.516182 	 numero de thread:3
0.671547	 1.516160 	 numero de thread:3
0.671610	 1.516137 	 numero de thread:3
0.671673	 1.516114 	 numero de thread:3
0.671735	 1.516091 	 numero de thread:3
0.671798	 1.516069 	 numero de thread:3
0.671861	 1.516046 	 numero de thread:3
0.671924	 1.516023 	 numero de thread:3
0.671987	 1.516000 	 numero de thread:3
0.672049	 1.515977 	 numero de thread:3
0.672112	 1.515954 	 numero de thread:3
0.672175	 1.515931 	 numero de thread:3
0.672238	 1.515908 	 numero de thread:3
0.672301	 1.515885 	 numero de thread:3
0.672364	 1.515862 	 numero de thread:3
0.672426	 1.515839 	 numero de thread:3
0.672489	 1.515816 	 numero de thread:3
0.672552	 1.515793 	 numero de thread:3
0.672615	 1.515770 	 numero de thread:3
0.672678	 1.515747 	 numero de thread:3
0.672741	 1.515723 	 numero de thread:3
0.672803	 1.515700 	 numero de thread:3
0.672866	 1.515677 	 numero de thread:3
0.672929	 1.515654 	 numero de thread:3
0.672992	 1.515630 	 numero de thread:3
0.673055	 1.515607 	 numero de thread:3
0.673118	 1.515584 	 numero de thread:3
0.673180	 1.515560 	 numero de thread:3
0.673243	 1.515537 	 numero de thread:3
0.673306	 1.515514 	 numero de thread:3
0.673369	 1.515490 	 numero de thread:3
0.673432	 1.515467 	 numero de thread:3
0.673495	 1.515443 	 numero de thread:3
0.673557	 1.515420 	 numero de thread:3
0.673620	 1.515396 	 numero de thread:3
0.673683	 1.515373 	 numero de thread:3
0.673746	 1.515349 	 numero de thread:3
0.673809	 1.515326 	 numero de thread:3
0.673872	 1.515302 	 numero de thread:3
0.673934	 1.515278 	 numero de thread:3
0.673997	 1.515255 	 numero de thread:3
0.674060	 1.515231 	 numero de thread:3
0.674123	 1.515207 	 numero de thread:3
0.674186	 1.515183 	 numero de thread:3
0.674249	 1.515160 	 numero de thread:3
0.674311	 1.515136 	 numero de thread:3
0.674374	 1.515112 	 numero de thread:3
0.674437	 1.515088 	 numero de thread:3
0.674500	 1.515064 	 numero de thread:3
0.674563	 1.515041 	 numero de thread:3
0.674626	 1.515017 	 numero de thread:3
0.674688	 1.514993 	 numero de thread:3
0.674751	 1.514969 	 numero de thread:3
0.674814	 1.514945 	 numero de thread:3
0.674877	 1.514921 	 numero de thread:3
0.674940	 1.514897 	 numero de thread:3
0.675003	 1.514873 	 numero de thread:3
0.675065	 1.514849 	 numero de thread:3
0.675128	 1.514825 	 numero de thread:3
0.675191	 1.514801 	 numero de thread:3
0.675254	 1.514776 	 numero de thread:3
0.675317	 1.514752 	 numero de thread:3
0.675380	 1.514728 	 numero de thread:3
0.675442	 1.514704 	 numero de thread:3
0.675505	 1.514680 	 numero de thread:3
0.675568	 1.514655 	 numero de thread:3
0.675631	 1.514631 	 numero de thread:3
0.675694	 1.514607 	 numero de thread:3
0.675757	 1.514582 	 numero de thread:3
0.675819	 1.514558 	 numero de thread:3
0.675882	 1.514534 	 numero de thread:3
0.675945	 1.514509 	 numero de thread:3
0.676008	 1.514485 	 numero de thread:3
0.676071	 1.514461 	 numero de thread:3
0.676134	 1.514436 	 numero de thread:3
0.676196	 1.514412 	 numero de thread:3
0.676259	 1.514387 	 numero de thread:3
0.676322	 1.514362 	 numero de thread:3
0.676385	 1.514338 	 numero de thread:3
0.676448	 1.514313 	 numero de thread:3
0.676511	 1.514289 	 numero de thread:3
0.676573	 1.514264 	 numero de thread:3
0.676636	 1.514239 	 numero de thread:3
0.676699	 1.514215 	 numero de thread:3
0.676762	 1.514190 	 numero de thread:3
0.676825	 1.514165 	 numero de thread:3
0.676888	 1.514141 	 numero de thread:3
0.676950	 1.514116 	 numero de thread:3
0.677013	 1.514091 	 numero de thread:3
0.677076	 1.514066 	 numero de thread:3
0.677139	 1.514041 	 numero de thread:3
0.677202	 1.514017 	 numero de thread:3
0.677265	 1.513992 	 numero de thread:3
0.677327	 1.513967 	 numero de thread:3
0.677390	 1.513942 	 numero de thread:3
0.677453	 1.513917 	 numero de thread:3
0.677516	 1.513892 	 numero de thread:3
0.677579	 1.513867 	 numero de thread:3
0.677642	 1.513842 	 numero de thread:3
0.677704	 1.513817 	 numero de thread:3
0.677767	 1.513792 	 numero de thread:3
0.677830	 1.513767 	 numero de thread:3
0.677893	 1.513741 	 numero de thread:3
0.677956	 1.513716 	 numero de thread:3
0.678019	 1.513691 	 numero de thread:3
0.678081	 1.513666 	 numero de thread:3
0.678144	 1.513641 	 numero de thread:3
0.678207	 1.513615 	 numero de thread:3
0.678270	 1.513590 	 numero de thread:3
0.678333	 1.513565 	 numero de thread:3
0.678396	 1.513540 	 numero de thread:3
0.678458	 1.513514 	 numero de thread:3
0.678521	 1.513489 	 numero de thread:3
0.678584	 1.513464 	 numero de thread:3
0.678647	 1.513438 	 numero de thread:3
0.678710	 1.513413 	 numero de thread:3
0.678773	 1.513387 	 numero de thread:3
0.678835	 1.513362 	 numero de thread:3
0.678898	 1.513336 	 numero de thread:3
0.678961	 1.513311 	 numero de thread:3
0.679024	 1.513285 	 numero de thread:3
0.679087	 1.513260 	 numero de thread:3
0.679149	 1.513234 	 numero de thread:3
0.679212	 1.513208 	 numero de thread:3
0.679275	 1.513183 	 numero de thread:3
0.679338	 1.513157 	 numero de thread:3
0.679401	 1.513131 	 numero de thread:3
0.679464	 1.513106 	 numero de thread:3
0.679526	 1.513080 	 numero de thread:3
0.679589	 1.513054 	 numero de thread:3
0.679652	 1.513029 	 numero de thread:3
0.679715	 1.513003 	 numero de thread:3
0.679778	 1.512977 	 numero de thread:3
0.679841	 1.512951 	 numero de thread:3
0.679903	 1.512925 	 numero de thread:3
0.679966	 1.512899 	 numero de thread:3
0.680029	 1.512873 	 numero de thread:3
0.680092	 1.512847 	 numero de thread:3
0.680155	 1.512821 	 numero de thread:3
0.680218	 1.512796 	 numero de thread:3
0.680280	 1.512770 	 numero de thread:3
0.680343	 1.512743 	 numero de thread:3
0.680406	 1.512717 	 numero de thread:3
0.680469	 1.512691 	 numero de thread:3
0.680532	 1.512665 	 numero de thread:3
0.680595	 1.512639 	 numero de thread:3
0.680657	 1.512613 	 numero de thread:3
0.680720	 1.512587 	 numero de thread:3
0.680783	 1.512561 	 numero de thread:3
0.680846	 1.512534 	 numero de thread:3
0.680909	 1.512508 	 numero de thread:3
0.680972	 1.512482 	 numero de thread:3
0.681034	 1.512456 	 numero de thread:3
0.681097	 1.512429 	 numero de thread:3
0.681160	 1.512403 	 numero de thread:3
0.681223	 1.512377 	 numero de thread:3
0.681286	 1.512350 	 numero de thread:3
0.681349	 1.512324 	 numero de thread:3
0.681411	 1.512297 	 numero de thread:3
0.681474	 1.512271 	 numero de thread:3
0.681537	 1.512245 	 numero de thread:3
0.681600	 1.512218 	 numero de thread:3
0.681663	 1.512191 	 numero de thread:3
0.681726	 1.512165 	 numero de thread:3
0.681788	 1.512138 	 numero de thread:3
0.681851	 1.512112 	 numero de thread:3
0.681914	 1.512085 	 numero de thread:3
0.681977	 1.512059 	 numero de thread:3
0.682040	 1.512032 	 numero de thread:3
0.682103	 1.512005 	 numero de thread:3
0.682165	 1.511979 	 numero de thread:3
0.682228	 1.511952 	 numero de thread:3
0.682291	 1.511925 	 numero de thread:3
0.682354	 1.511898 	 numero de thread:3
0.682417	 1.511872 	 numero de thread:3
0.682480	 1.511845 	 numero de thread:3
0.682542	 1.511818 	 numero de thread:3
0.682605	 1.511791 	 numero de thread:3
0.682668	 1.511764 	 numero de thread:3
0.682731	 1.511737 	 numero de thread:3
0.682794	 1.511710 	 numero de thread:3
0.682857	 1.511683 	 numero de thread:3
0.682919	 1.511656 	 numero de thread:3
0.682982	 1.511629 	 numero de thread:3
0.683045	 1.511602 	 numero de thread:3
0.683108	 1.511575 	 numero de thread:3
0.683171	 1.511548 	 numero de thread:3
0.683234	 1.511521 	 numero de thread:3
0.683296	 1.511494 	 numero de thread:3
0.683359	 1.511467 	 numero de thread:3
0.683422	 1.511440 	 numero de thread:3
0.683485	 1.511413 	 numero de thread:3
0.683548	 1.511385 	 numero de thread:3
0.683611	 1.511358 	 numero de thread:3
0.683673	 1.511331 	 numero de thread:3
0.683736	 1.511304 	 numero de thread:3
0.683799	 1.511276 	 numero de thread:3
0.683862	 1.511249 	 numero de thread:3
0.683925	 1.511222 	 numero de thread:3
0.683988	 1.511194 	 numero de thread:3
0.684050	 1.511167 	 numero de thread:3
0.684113	 1.511140 	 numero de thread:3
0.684176	 1.511112 	 numero de thread:3
0.684239	 1.511085 	 numero de thread:3
0.684302	 1.511057 	 numero de thread:3
0.684365	 1.511030 	 numero de thread:3
0.684427	 1.511002 	 numero de thread:3
0.684490	 1.510975 	 numero de thread:3
0.684553	 1.510947 	 numero de thread:3
0.684616	 1.510919 	 numero de thread:3
0.684679	 1.510892 	 numero de thread:3
0.684742	 1.510864 	 numero de thread:3
0.684804	 1.510837 	 numero de thread:3
0.684867	 1.510809 	 numero de thread:3
0.684930	 1.510781 	 numero de thread:3
0.684993	 1.510753 	 numero de thread:3
0.685056	 1.510726 	 numero de thread:3
0.685119	 1.510698 	 numero de thread:3
0.685181	 1.510670 	 numero de thread:3
0.685244	 1.510642 	 numero de thread:3
0.685307	 1.510614 	 numero de thread:3
0.685370	 1.510587 	 numero de thread:3
0.685433	 1.510559 	 numero de thread:3
0.685496	 1.510531 	 numero de thread:3
0.685558	 1.510503 	 numero de thread:3
0.685621	 1.510475 	 numero de thread:3
0.685684	 1.510447 	 numero de thread:3
0.685747	 1.510419 	 numero de thread:3
0.685810	 1.510391 	 numero de thread:3
0.685873	 1.510363 	 numero de thread:3
0.685935	 1.510335 	 numero de thread:3
0.685998	 1.510307 	 numero de thread:3
0.686061	 1.510279 	 numero de thread:3
0.686124	 1.510250 	 numero de thread:3
0.686187	 1.510222 	 numero de thread:3
0.686249	 1.510194 	 numero de thread:3
0.686312	 1.510166 	 numero de thread:3
0.686375	 1.510138 	 numero de thread:3
0.686438	 1.510109 	 numero de thread:3
0.686501	 1.510081 	 numero de thread:3
0.686564	 1.510053 	 numero de thread:3
0.686626	 1.510025 	 numero de thread:3
0.686689	 1.509996 	 numero de thread:3
0.686752	 1.509968 	 numero de thread:3
0.686815	 1.509940 	 numero de thread:3
0.686878	 1.509911 	 numero de thread:3
0.686941	 1.509883 	 numero de thread:3
0.687003	 1.509854 	 numero de thread:3
0.687066	 1.509826 	 numero de thread:3
0.687129	 1.509797 	 numero de thread:3
0.687192	 1.509769 	 numero de thread:3
0.687255	 1.509740 	 numero de thread:3
0.687318	 1.509712 	 numero de thread:3
0.687380	 1.509683 	 numero de thread:3
0.687443	 1.509654 	 numero de thread:3
0.687506	 1.509626 	 numero de thread:3
0.687569	 1.509597 	 numero de thread:3
0.687632	 1.509569 	 numero de thread:3
0.687695	 1.509540 	 numero de thread:3
0.687757	 1.509511 	 numero de thread:3
0.687820	 1.509482 	 numero de thread:3
0.687883	 1.509454 	 numero de thread:3
0.687946	 1.509425 	 numero de thread:3
0.688009	 1.509396 	 numero de thread:3
0.688072	 1.509367 	 numero de thread:3
0.688134	 1.509338 	 numero de thread:3
0.688197	 1.509309 	 numero de thread:3
